Date,Close,Returns,1to1,Running Total(1),1to2,Running Total(2),1to4,Running Total(4),1to8,Running Total(8),1to16,Running Total(16),1to32,Running Total(32)
9/11/63,73.2,0.002877106,0.002551257,-0.448174309,0.002589273,-0.578950292,0.002424166,-0.010980238,0.002439744,-0.002957537,0.00256483,0.06146185,0.002733012,-0.018256211
9/10/63,72.99,0.005648939,0.00532309,-0.44285122,0.005361106,-0.573589186,0.005195999,-0.005784239,0.005211577,0.00225404,0.005336663,0.066798513,0.005504844,-0.012751367
9/9/63,72.58,-0.003569467,-0.003895317,-0.446746536,-0.0038573,-0.577446487,-0.004022408,-0.009806647,-0.00400683,-0.00175279,-0.003881744,0.062916769,-0.003713562,-0.016464929
9/6/63,72.84,-0.002191781,-0.00251763,-0.449264166,-0.002479614,-0.5799261,-0.002644721,-0.012451369,-0.002629143,-0.004381933,-0.002504057,0.060412712,-0.002335876,-0.018800804
9/5/63,73,0.004955947,0.004630098,-0.444634069,0.004668114,-0.575257986,0.004503007,-0.007948362,0.004518585,0.000136651,0.004643671,0.065056383,0.004811852,-0.013988952
9/4/63,72.64,-0.000275255,-0.000601104,-0.445235172,-0.000563088,-0.575821074,-0.000728195,-0.008676557,-0.000712617,-0.000575966,-0.000587531,0.064468852,-0.000419349,-0.014408302
9/3/63,72.66,0.002206897,0.001881047,-0.443354125,0.001919064,-0.57390201,0.001753956,-0.006922601,0.001769534,0.001193568,0.00189462,0.066363472,0.002062802,-0.0123455
8/30/63,72.5,0.004711752,0.004385902,-0.438968223,0.004423919,-0.569478092,0.004258811,-0.00266379,0.004274389,0.005467957,0.004399475,0.070762947,0.004567657,-0.007777843
8/29/63,72.16,0.001665741,0.001339892,-0.437628331,0.001377908,-0.568100184,0.001212801,-0.00145099,0.001228379,0.006696336,0.001353465,0.072116412,0.001521646,-0.006256196
8/28/63,72.04,0.007270694,0.006944844,-0.430683487,0.00698286,-0.561117323,0.006817753,0.005366763,0.006833331,0.013529667,0.006958417,0.079074829,0.007126599,0.000870402
8/27/63,71.52,-0.005423446,-0.005749295,-0.436432782,-0.005711279,-0.566828602,-0.005876387,-0.000509623,-0.005860809,0.007668858,-0.005735722,0.073339107,-0.005567541,-0.004697138
8/26/63,71.91,0.002090301,0.001764452,-0.43466833,0.001802468,-0.565026134,0.00163736,0.001127737,0.001652938,0.009321797,0.001778025,0.075117132,0.001946206,-0.002750932
8/23/63,71.76,0.003075203,0.002749353,-0.431918977,0.00278737,-0.562238764,0.002622262,0.003749999,0.00263784,0.011959637,0.002762926,0.077880058,0.002931108,0.000180176
8/22/63,71.54,0.003506803,0.003180954,-0.428738023,0.00321897,-0.559019794,0.003053863,0.006803862,0.003069441,0.015029078,0.003194527,0.081074585,0.003362708,0.003542884
8/21/63,71.29,-0.001260857,-0.001586707,-0.43032473,-0.00154869,-0.560568485,-0.001713798,0.005090064,-0.00169822,0.013330858,-0.001573134,0.079501451,-0.001404952,0.002137932
8/20/63,71.38,-0.000839866,-0.001165715,-0.431490445,-0.001127699,-0.561696183,-0.001292806,0.003797258,-0.001277228,0.01205363,-0.001152142,0.078349309,-0.00098396,0.001153972
8/19/63,71.44,-0.000699399,-0.001025248,-0.432515692,-0.000987232,-0.562683415,-0.001152339,0.002644919,-0.001136761,0.010916869,-0.001011675,0.077337634,-0.000843493,0.000310478
8/16/63,71.49,0.001541048,0.001215199,-0.431300494,0.001253215,-0.5614302,0.001088107,0.003733026,0.001103685,0.012020554,0.001228772,0.078566406,0.001396953,0.001707431
8/15/63,71.38,0.004361897,0.004036047,-0.427264446,0.004074064,-0.557356136,0.003908956,0.007641982,0.003924534,0.015945088,0.00404962,0.082616026,0.004217802,0.005925233
8/14/63,71.07,0.003955361,0.003629512,-0.423634935,0.003667528,-0.553688608,0.00350242,0.011144402,0.003517998,0.019463086,0.003643085,0.086259111,0.003811266,0.009736499
8/13/63,70.79,0.002833263,0.002507413,-0.421127521,0.002545429,-0.551143179,0.002380322,0.013524724,0.0023959,0.021858986,0.002520986,0.088780097,0.002689168,0.012425667
8/12/63,70.59,0.001560726,0.001234877,-0.419892644,0.001272893,-0.549870285,0.001107786,0.01463251,0.001123364,0.02298235,0.00124845,0.090028547,0.001416632,0.013842299
8/9/63,70.48,0.006569552,0.006243702,-0.413648942,0.006281719,-0.543588567,0.006116611,0.020749121,0.006132189,0.029114539,0.006257275,0.096285822,0.006425457,0.020267756
8/8/63,70.02,0.000857633,0.000531784,-0.413117158,0.0005698,-0.543018767,0.000404692,0.021153813,0.00042027,0.02953481,0.000545357,0.096831179,0.000713538,0.020981294
8/7/63,69.96,-0.002992732,-0.003318581,-0.41643574,-0.003280565,-0.546299332,-0.003445673,0.017708141,-0.003430094,0.026104715,-0.003305008,0.093526171,-0.003136827,0.017844467
8/6/63,70.17,0.006598766,0.006272917,-0.410162823,0.006310933,-0.539988399,0.006145826,0.023853967,0.006161404,0.032266119,0.00628649,0.099812661,0.006454672,0.024299139
8/5/63,69.71,0.005916306,0.005590457,-0.404572366,0.005628473,-0.534359926,0.005463365,0.029317332,0.005478943,0.037745062,0.00560403,0.10541669,0.005772211,0.03007135
8/2/63,69.3,0.003329955,0.003004106,-0.40156826,0.003042122,-0.531317804,0.002877015,0.032194346,0.002892593,0.040637655,0.003017679,0.108434369,0.00318586,0.03325721
8/1/63,69.07,-0.00086793,-0.001193779,-0.402762039,-0.001155763,-0.532473567,-0.001320871,0.030873476,-0.001305293,0.039332363,-0.001180206,0.107254163,-0.001012025,0.032245185
7/31/63,69.13,-0.001588677,-0.001914526,-0.404676566,-0.00187651,-0.534350077,-0.002041618,0.028831858,-0.00202604,0.037306323,-0.001900953,0.105353209,-0.001732772,0.030512413
7/30/63,69.24,0.008300568,0.007974719,-0.396701847,0.008012735,-0.526337342,0.007847627,0.036679486,0.007863205,0.045169528,0.007988292,0.113341501,0.008156473,0.038668887
7/29/63,68.67,0.001896703,0.001570853,-0.395130994,0.00160887,-0.524728472,0.001443762,0.038123248,0.00145934,0.046628868,0.001584426,0.114925927,0.001752608,0.040421494
7/26/63,68.54,0.004101963,0.003776114,-0.39135488,0.00381413,-0.520914342,0.003649022,0.04177227,0.003664601,0.050293469,0.003789687,0.118715614,0.003957868,0.044379363
7/25/63,68.26,-0.000292912,-0.000618761,-0.391973641,-0.000580745,-0.521495087,-0.000745852,0.041026418,-0.000730274,0.049563195,-0.000605188,0.118110426,-0.000437006,0.043942356
7/24/63,68.28,0.005448388,0.005122538,-0.386851103,0.005160555,-0.516334532,0.004995447,0.046021865,0.005011025,0.05457422,0.005136111,0.123246537,0.005304293,0.049246649
7/23/63,67.91,0.000147275,-0.000178574,-0.387029676,-0.000140558,-0.51647509,-0.000305665,0.0457162,-0.000290087,0.054284133,-0.000165001,0.123081536,0.00000318,0.04924983
7/22/63,67.9,-0.00658376,-0.006909609,-0.393939286,-0.006871593,-0.523346683,-0.007036701,0.038679499,-0.007021123,0.04726301,-0.006896036,0.1161855,-0.006727855,0.042521975
7/19/63,68.35,-0.002044094,-0.002369943,-0.396309229,-0.002331927,-0.52567861,-0.002497035,0.036182464,-0.002481457,0.044781554,-0.00235637,0.113829129,-0.002188189,0.040333786
7/18/63,68.49,-0.006383287,-0.006709137,-0.403018366,-0.00667112,-0.53234973,-0.006836228,0.029346236,-0.00682065,0.037960904,-0.006695564,0.107133566,-0.006527382,0.033806404
7/17/63,68.93,-0.003037316,-0.003363165,-0.406381531,-0.003325149,-0.535674879,-0.003490256,0.02585598,-0.003474678,0.034486226,-0.003349592,0.103783974,-0.00318141,0.030624994
7/16/63,69.14,-0.000867052,-0.001192901,-0.407574432,-0.001154885,-0.536829764,-0.001319993,0.024535988,-0.001304415,0.033181811,-0.001179328,0.102604645,-0.001011147,0.029613847
7/15/63,69.2,-0.006318208,-0.006644057,-0.414218489,-0.006606041,-0.543435805,-0.006771149,0.017764839,-0.00675557,0.026426241,-0.006630484,0.095974161,-0.006462303,0.023151544
7/12/63,69.64,-0.001720183,-0.002046033,-0.416264522,-0.002008017,-0.545443821,-0.002173124,0.015591715,-0.002157546,0.024268695,-0.00203246,0.093941701,-0.001864278,0.021287266
7/11/63,69.76,-0.001860066,-0.002185915,-0.418450437,-0.002147899,-0.54759172,-0.002313006,0.013278709,-0.002297428,0.021971266,-0.002172342,0.091769359,-0.002004161,0.019283105
7/10/63,69.89,-0.002141633,-0.002467483,-0.42091792,-0.002429466,-0.550021187,-0.002594574,0.010684135,-0.002578996,0.01939227,-0.00245391,0.089315449,-0.002285728,0.016997377
7/9/63,70.04,0.004301692,0.003975843,-0.416942077,0.004013859,-0.546007328,0.003848751,0.014532886,0.003864329,0.0232566,0.003989416,0.093304865,0.004157597,0.021154974
7/8/63,69.74,-0.006835659,-0.007161509,-0.424103586,-0.007123492,-0.55313082,-0.0072886,0.007244286,-0.007273022,0.015983578,-0.007147936,0.086156929,-0.006979754,0.01417522
7/5/63,70.22,0.004003432,0.003677582,-0.420426004,0.003715598,-0.549415222,0.003550491,0.010794777,0.003566069,0.019549647,0.003691155,0.089848085,0.003859337,0.018034557
7/3/63,69.94,0.006910452,0.006584603,-0.413841401,0.006622619,-0.542792603,0.006457511,0.017252289,0.00647309,0.026022736,0.006598176,0.09644626,0.006766357,0.024800914
7/2/63,69.46,0.008713331,0.008387482,-0.405453919,0.008425498,-0.534367104,0.008260391,0.025512679,0.008275969,0.034298705,0.008401055,0.104847315,0.008569237,0.033370151
7/1/63,68.86,-0.007351881,-0.007677731,-0.413131649,-0.007639714,-0.542006818,-0.007804822,0.017707858,-0.007789244,0.026509462,-0.007664158,0.097183158,-0.007495976,0.025874175
6/28/63,69.37,0.00434342,0.00401757,-0.409114079,0.004055587,-0.537951232,0.003890479,0.021598337,0.003906057,0.030415519,0.004031143,0.101214301,0.004199325,0.0300735
6/27/63,69.07,-0.00489843,-0.005224279,-0.414338358,-0.005186263,-0.543137494,-0.00535137,0.016246966,-0.005335792,0.025079727,-0.005210706,0.096003595,-0.005042524,0.025030975
6/26/63,69.41,-0.00899486,-0.009320709,-0.423659067,-0.009282693,-0.552420187,-0.009447801,0.006799166,-0.009432223,0.015647504,-0.009307136,0.086696459,-0.009138955,0.01589202
6/25/63,70.04,-0.002279202,-0.002605052,-0.426264119,-0.002567035,-0.554987223,-0.002732143,0.004067023,-0.002716565,0.012930939,-0.002591479,0.08410498,-0.002423297,0.013468723
6/24/63,70.2,-0.000711744,-0.001037593,-0.427301712,-0.000999577,-0.5559868,-0.001164684,0.002902339,-0.001149106,0.011781833,-0.00102402,0.08308096,-0.000855839,0.012612885
6/21/63,70.25,0.003428082,0.003102232,-0.424199479,0.003140249,-0.552846551,0.002975141,0.00587748,0.002990719,0.014772552,0.003115805,0.086196765,0.003283987,0.015896872
6/20/63,70.01,-0.00114139,-0.001467239,-0.425666718,-0.001429223,-0.554275773,-0.00159433,0.004283149,-0.001578752,0.0131938,-0.001453666,0.084743099,-0.001285484,0.014611387
6/19/63,70.09,0.000999714,0.000673865,-0.424992853,0.000711881,-0.553563892,0.000546774,0.004829923,0.000562352,0.013756152,0.000687438,0.085430537,0.00085562,0.015467007
6/18/63,70.02,0.001000715,0.000674866,-0.424317988,0.000712882,-0.55285101,0.000547774,0.005377697,0.000563352,0.014319504,0.000688438,0.086118976,0.00085662,0.016323627
6/17/63,69.95,-0.004270463,-0.004596312,-0.4289143,-0.004558296,-0.557409306,-0.004723403,0.000654294,-0.004707825,0.009611679,-0.004582739,0.081536237,-0.004414557,0.01190907
6/14/63,70.25,0.000284779,-4.11E-05,-0.42895537,-0.00000305,-0.55741236,-0.000168162,0.000486132,-0.000152584,0.009459095,-0.0000275,0.081508739,0.000140684,0.012049753
6/13/63,70.23,-0.002556455,-0.002882304,-0.431837675,-0.002844288,-0.560256649,-0.003009396,-0.002523263,-0.002993818,0.006465277,-0.002868731,0.078640008,-0.00270055,0.009349203
6/12/63,70.41,0.005426246,0.005100397,-0.426737278,0.005138413,-0.555118236,0.004973305,0.002450042,0.004988883,0.011454161,0.00511397,0.083753977,0.005282151,0.014631355
6/11/63,70.03,0.001286817,0.000960968,-0.42577631,0.000998984,-0.554119251,0.000833877,0.003283918,0.000849455,0.012303615,0.000974541,0.084728518,0.001142722,0.015774077
6/10/63,69.94,-0.006675188,-0.007001037,-0.432777348,-0.006963021,-0.561082273,-0.007128129,-0.00384421,-0.007112551,0.005191065,-0.006987465,0.077741054,-0.006819283,0.008954794
6/7/63,70.41,-0.002408614,-0.002734464,-0.435511811,-0.002696447,-0.56377872,-0.002861555,-0.006705765,-0.002845977,0.002345088,-0.002720891,0.075020163,-0.002552709,0.006402085
6/6/63,70.58,0.000708918,0.000383069,-0.435128742,0.000421085,-0.563357635,0.000255978,-0.006449788,0.000271556,0.002616643,0.000396642,0.075416805,0.000564823,0.006966908
6/5/63,70.53,-0.002404526,-0.002730375,-0.437859118,-0.002692359,-0.566049994,-0.002857467,-0.009307254,-0.002841889,-0.000225245,-0.002716803,0.072700002,-0.002548621,0.004418287
6/4/63,70.7,0.000141463,-0.000184387,-0.438043504,-0.00014637,-0.566196364,-0.000311478,-0.009618732,-0.0002959,-0.000521145,-0.000170814,0.072529189,-0.00000263,0.004415655
6/3/63,70.69,-0.001553672,-0.001879522,-0.439923026,-0.001841505,-0.56803787,-0.002006613,-0.011625345,-0.001991035,-0.00251218,-0.001865949,0.07066324,-0.001697767,0.002717888
5/31/63,70.8,0.006682781,0.006356932,-0.433566094,0.006394948,-0.561642921,0.006229841,-0.005395505,0.006245419,0.003733239,0.006370505,0.077033745,0.006538686,0.009256575
5/29/63,70.33,0.004570776,0.004244926,-0.429321168,0.004282943,-0.557359979,0.004117835,-0.00127767,0.004133413,0.007866652,0.004258499,0.081292244,0.004426681,0.013683256
5/28/63,70.01,0.002003721,0.001677872,-0.427643296,0.001715888,-0.555644091,0.001550781,0.000273111,0.001566359,0.00943301,0.001691445,0.082983689,0.001859626,0.015542882
5/27/63,69.87,-0.002142245,-0.002468094,-0.43011139,-0.002430078,-0.558074169,-0.002595186,-0.002322075,-0.002579608,0.006853403,-0.002454521,0.080529167,-0.00228634,0.013256542
5/24/63,70.02,-0.001141227,-0.001467076,-0.431578466,-0.00142906,-0.559503229,-0.001594167,-0.003916242,-0.001578589,0.005274813,-0.001453503,0.079075664,-0.001285322,0.01197122
5/23/63,70.1,-0.000570288,-0.000896137,-0.432474604,-0.000858121,-0.56036135,-0.001023229,-0.004939471,-0.001007651,0.004267163,-0.000882564,0.0781931,-0.000714383,0.011256838
5/22/63,70.14,0,-0.000325849,-0.432800453,-0.000287833,-0.560649183,-0.000452941,-0.005392411,-0.000437363,0.0038298,-0.000312276,0.077880824,-0.000144095,0.011112743
5/21/63,70.14,0.002572899,0.00224705,-0.430553403,0.002285066,-0.558364117,0.002119958,-0.003272453,0.002135536,0.005965337,0.002260622,0.080141446,0.002428804,0.013541547
5/20/63,69.96,-0.004694836,-0.005020685,-0.435574088,-0.004982669,-0.563346786,-0.005147776,-0.008420229,-0.005132198,0.000833138,-0.005007112,0.075134334,-0.00483893,0.008702616
5/17/63,70.29,0.000569395,0.000243546,-0.435330543,0.000281562,-0.563065224,0.000116454,-0.008303775,0.000132032,0.000965171,0.000257119,0.075391453,0.0004253,0.009127917
5/16/63,70.25,-0.002555729,-0.002881578,-0.438212121,-0.002843562,-0.565908786,-0.00300867,-0.011312445,-0.002993092,-0.002027921,-0.002868005,0.072523447,-0.002699824,0.006428093
5/15/63,70.43,0.003133457,0.002807607,-0.435404514,0.002845624,-0.563063162,0.002680516,-0.008631928,0.002696094,0.000668174,0.00282118,0.075344628,0.002989362,0.009417455
5/14/63,70.21,-0.003830874,-0.004156723,-0.439561237,-0.004118707,-0.567181869,-0.004283815,-0.012915743,-0.004268237,-0.003600063,-0.00414315,0.071201477,-0.003974969,0.005442486
5/13/63,70.48,-0.000567215,-0.000893064,-0.440454301,-0.000855048,-0.568036917,-0.001020156,-0.013935899,-0.001004578,-0.004604641,-0.000879491,0.070321986,-0.00071131,0.004731176
5/10/63,70.52,0.002416489,0.00209064,-0.438363661,0.002128656,-0.565908261,0.001963548,-0.01197235,0.001979126,-0.002625514,0.002104213,0.072426199,0.002272394,0.00700357
5/9/63,70.35,0.004856449,0.0045306,-0.433833062,0.004568616,-0.561339645,0.004403508,-0.007568842,0.004419087,0.001793572,0.004544173,0.076970371,0.004712354,0.011715925
5/8/63,70.01,0.008208525,0.007882676,-0.425950386,0.007920692,-0.553418953,0.007755585,0.000186743,0.007771163,0.009564735,0.007896249,0.08486662,0.008064431,0.019780355
5/7/63,69.44,-0.001294405,-0.001620255,-0.42757064,-0.001582238,-0.555001191,-0.001747346,-0.001560603,-0.001731768,0.007832967,-0.001606682,0.083259939,-0.0014385,0.018341855
5/6/63,69.53,-0.007139797,-0.007465647,-0.435036287,-0.00742763,-0.562428821,-0.007592738,-0.009153341,-0.00757716,0.000255808,-0.007452074,0.075807865,-0.007283892,0.011057963
5/3/63,70.03,-0.001995155,-0.002321004,-0.437357291,-0.002282988,-0.564711809,-0.002448095,-0.011601436,-0.002432517,-0.002176709,-0.002307431,0.073500434,-0.002139249,0.008918714
5/2/63,70.17,0.002858368,0.002532519,-0.434824772,0.002570535,-0.562141274,0.002405427,-0.009196009,0.002421005,0.000244296,0.002546092,0.076046526,0.002714273,0.011632987
5/1/63,69.97,0.00243553,0.002109681,-0.432715091,0.002147697,-0.559993577,0.001982589,-0.007213419,0.001998168,0.002242463,0.002123254,0.078169779,0.002291435,0.013924422
4/30/63,69.8,0.002153625,0.001827776,-0.430887315,0.001865792,-0.558127785,0.001700685,-0.005512734,0.001716263,0.003958726,0.001841349,0.080011128,0.00200953,0.015933953
4/29/63,69.65,-0.00071736,-0.001043209,-0.431930525,-0.001005193,-0.559132978,-0.001170301,-0.006683035,-0.001154723,0.002804003,-0.001029636,0.078981492,-0.000861455,0.015072498
